Initial Position	Final Position	Reflection Count
0.00,0.00	2.06,-3.79	5
0.00,0.00	3.71,-2.82	5
0.00,0.00	-4.32,2.49	5
0.00,0.00	-4.20,-2.56	5
0.00,0.00	4.32,-1.23	5
0.00,0.00	4.29,-0.46	5
0.00,0.00	-4.31,0.27	5
0.00,0.00	4.32,1.63	5
0.00,0.00	-1.70,4.01	5
0.00,0.00	-4.31,-2.13	5
0.00,0.00	4.29,0.13	5
0.00,0.00	-1.51,-4.13	5
0.00,0.00	-0.68,-4.58	5
0.00,0.00	4.29,0.32	5
0.00,0.00	-4.31,2.03	5
0.00,0.00	-0.94,4.43	5
0.00,0.00	-4.20,2.56	5
0.00,0.00	-4.32,-1.32	5
0.00,0.00	-3.22,-3.13	5
0.00,0.00	0.46,-4.71	5
0.00,0.00	0.12,-4.92	5
0.00,0.00	1.78,-3.96	5
0.00,0.00	4.29,2.15	5
0.00,0.00	-3.60,-2.91	5
0.00,0.00	4.33,2.48	5
0.00,0.00	-3.22,-3.12	5
0.00,0.00	1.15,-4.33	5
0.00,0.00	-0.10,-4.93	5
0.00,0.00	-1.25,4.26	5
0.00,0.00	-1.28,4.25	5
0.00,0.00	-4.31,-1.86	5
0.00,0.00	4.30,-0.06	5
0.00,0.00	-2.98,-3.25	5
0.00,0.00	-4.30,0.27	5
0.00,0.00	1.03,-4.39	5
0.00,0.00	4.16,-2.58	5
0.00,0.00	-0.59,-4.65	5
0.00,0.00	0.90,4.47	5
0.00,0.00	-2.92,-3.30	5
0.00,0.00	-4.32,-0.88	5
0.00,0.00	2.42,-3.57	5
0.00,0.00	-1.51,4.08	5
0.00,0.00	4.30,-0.02	5
0.00,0.00	4.32,-0.60	5
0.00,0.00	4.00,2.66	5
0.00,0.00	-0.82,4.51	5
0.00,0.00	4.28,0.86	5
0.00,0.00	2.64,-3.43	5
0.00,0.00	-3.38,-3.03	5
0.00,0.00	4.04,-2.66	5
0.00,0.00	-4.30,0.16	5
0.00,0.00	-2.84,-3.31	5
0.00,0.00	3.60,-2.88	5
0.00,0.00	4.31,-0.83	5
0.00,0.00	-2.89,-3.32	5
0.00,0.00	2.30,3.65	5
0.00,0.00	0.59,-4.62	5
0.00,0.00	4.33,0.33	5
0.00,0.00	1.62,-4.06	5
0.00,0.00	1.26,4.26	5
0.00,0.00	-4.33,2.06	5
0.00,0.00	-1.01,4.39	5
0.00,0.00	-1.59,-4.06	5
0.00,0.00	2.34,-3.64	5
0.00,0.00	-4.31,1.82	5
0.00,0.00	-4.31,1.95	5
0.00,0.00	-3.90,2.75	5
0.00,0.00	1.88,-3.88	5
0.00,0.00	-4.32,-2.12	5
0.00,0.00	0.54,4.69	5
0.00,0.00	3.13,3.19	5
0.00,0.00	-4.22,-2.55	5
0.00,0.00	-1.88,-3.91	5
0.00,0.00	-2.94,-3.29	5
0.00,0.00	-3.84,2.77	5
0.00,0.00	-4.29,1.09	5
0.00,0.00	4.32,1.23	5
0.00,0.00	4.33,-2.36	5
0.00,0.00	-0.55,4.68	5
0.00,0.00	2.45,-3.56	5
0.00,0.00	-1.74,-3.98	5
0.00,0.00	4.32,-1.24	5
0.00,0.00	3.22,3.12	5
0.00,0.00	-1.96,-3.82	5
0.00,0.00	2.11,3.74	5
0.00,0.00	-1.80,-3.94	5
0.00,0.00	-1.72,-3.98	5
0.00,0.00	-3.04,-3.24	5
0.00,0.00	-3.86,2.77	5
0.00,0.00	-4.32,-2.14	5
0.00,0.00	2.95,-3.30	5
0.00,0.00	0.16,-4.89	5
0.00,0.00	0.52,-4.68	5
0.00,0.00	3.80,2.78	5
0.00,0.00	-4.29,-0.48	5
0.00,0.00	1.73,-3.98	5
0.00,0.00	3.01,-3.24	5
0.00,0.00	-0.08,4.95	5
0.00,0.00	1.32,4.23	5
0.00,0.00	-0.16,4.85	5
0.00,0.00	4.29,0.30	5
0.00,0.00	-3.68,2.86	5
0.00,0.00	0.43,4.71	5
0.00,0.00	2.44,3.55	5
0.00,0.00	-3.41,-3.00	5
0.00,0.00	3.06,-3.21	5
0.00,0.00	-4.30,1.33	5
0.00,0.00	1.19,4.27	5
0.00,0.00	4.30,-2.04	5
0.00,0.00	-4.31,1.04	5
0.00,0.00	-4.31,-0.46	5
0.00,0.00	-2.21,3.68	5
0.00,0.00	4.29,1.98	5
0.00,0.00	-4.32,-0.03	5
0.00,0.00	0.31,4.81	5
0.00,0.00	1.87,-3.92	5
0.00,0.00	-0.92,4.45	5
0.00,0.00	-2.66,-3.43	5
0.00,0.00	2.38,-3.60	5
0.00,0.00	-3.94,2.69	5
0.00,0.00	2.86,3.33	5
0.00,0.00	-3.97,-2.69	5
0.00,0.00	-3.27,3.10	5
0.00,0.00	-0.32,-4.80	5
0.00,0.00	-2.82,3.35	5
0.00,0.00	3.91,2.74	5
0.00,0.00	-1.11,4.33	5
0.00,0.00	4.33,0.82	5
0.00,0.00	3.24,3.07	5
0.00,0.00	4.29,-0.59	5
0.00,0.00	-1.78,-3.97	5
0.00,0.00	-4.06,-2.62	5
0.00,0.00	2.53,3.52	5
0.00,0.00	-3.77,-2.80	5
0.00,0.00	3.18,3.16	5
0.00,0.00	-1.15,4.31	5
0.00,0.00	-2.64,-3.46	5
0.00,0.00	0.32,4.78	5
0.00,0.00	-4.29,-0.33	5
0.00,0.00	4.32,-0.10	5
0.00,0.00	-0.64,-4.62	5
0.00,0.00	-1.88,-3.89	5
0.00,0.00	3.97,2.70	5
0.00,0.00	-1.63,4.04	5
0.00,0.00	4.32,-2.35	5
0.00,0.00	3.68,-2.85	5
0.00,0.00	3.37,-3.05	5
0.00,0.00	-0.35,-4.77	5
0.00,0.00	-3.23,3.13	5
0.00,0.00	-1.64,4.05	5
0.00,0.00	-1.46,-4.11	5
0.00,0.00	-2.74,3.41	5
0.00,0.00	4.32,-2.12	5
0.00,0.00	0.93,-4.44	5
0.00,0.00	4.33,-1.59	5
0.00,0.00	0.55,-4.67	5
0.00,0.00	0.79,-4.53	5
0.00,0.00	2.94,3.30	5
0.00,0.00	-1.73,4.00	5
0.00,0.00	0.31,4.79	5
0.00,0.00	3.80,2.80	5
0.00,0.00	1.35,4.21	5
0.00,0.00	-2.71,3.43	5
0.00,0.00	1.52,-4.09	5
0.00,0.00	4.32,-1.86	5
0.00,0.00	4.29,-2.30	5
0.00,0.00	2.93,3.27	5
0.00,0.00	1.10,4.36	5
0.00,0.00	0.77,-4.54	5
0.00,0.00	-1.49,-4.14	5
0.00,0.00	-2.59,3.47	5
0.00,0.00	2.96,-3.28	5
0.00,0.00	-1.70,4.01	5
0.00,0.00	1.38,-4.16	5
0.00,0.00	-4.31,-1.37	5
0.00,0.00	0.20,-4.87	5
0.00,0.00	4.32,1.00	5
0.00,0.00	3.72,-2.81	5
0.00,0.00	3.95,2.71	5
0.00,0.00	-1.18,4.31	5
0.00,0.00	3.16,-3.17	5
0.00,0.00	-2.95,3.28	5
0.00,0.00	-2.53,-3.53	5
0.00,0.00	3.74,-2.82	5
0.00,0.00	4.32,-2.18	5
0.00,0.00	-2.44,3.57	5
0.00,0.00	4.29,-2.22	5
0.00,0.00	4.29,-2.30	5
0.00,0.00	-0.31,4.77	5
0.00,0.00	-3.16,-3.17	5
0.00,0.00	-0.03,-4.98	5
0.00,0.00	-4.32,0.04	5
0.00,0.00	-2.72,3.38	5
0.00,0.00	3.36,-3.04	5
0.00,0.00	-4.32,-1.32	5
0.00,0.00	-2.43,3.56	5
0.00,0.00	-1.31,4.24	5
0.00,0.00	-1.13,-4.35	5
0.00,0.00	3.39,3.02	5
0.00,0.00	4.32,0.60	5
0.00,0.00	3.95,2.70	5
0.00,0.00	-0.53,-4.68	5
0.00,0.00	4.31,0.19	5
0.00,0.00	4.29,0.14	5
0.00,0.00	-0.63,-4.61	5
0.00,0.00	0.55,4.64	5
0.00,0.00	0.67,4.57	5
0.00,0.00	1.54,-4.11	5
0.00,0.00	-2.89,3.33	5
0.00,0.00	3.50,2.98	5
0.00,0.00	0.60,-4.61	5
0.00,0.00	3.10,3.19	5
0.00,0.00	-2.29,3.63	5
0.00,0.00	-4.33,-2.28	5
0.00,0.00	3.52,2.94	5
0.00,0.00	1.95,3.85	5
0.00,0.00	4.33,-1.65	5
0.00,0.00	4.31,-1.34	5
0.00,0.00	0.15,4.89	5
0.00,0.00	4.32,1.18	5
0.00,0.00	-3.23,3.13	5
0.00,0.00	-2.18,3.72	5
0.00,0.00	0.04,-4.93	5
0.00,0.00	-3.04,3.23	5
0.00,0.00	4.11,2.61	5
0.00,0.00	4.32,0.39	5
0.00,0.00	3.35,3.06	5
0.00,0.00	3.28,-3.09	5
0.00,0.00	-0.31,4.77	5
0.00,0.00	-2.37,-3.60	5
0.00,0.00	4.28,0.09	5
0.00,0.00	4.31,-2.08	5
0.00,0.00	3.28,-3.10	5
0.00,0.00	1.93,-3.85	5
0.00,0.00	2.71,3.39	5
0.00,0.00	4.32,1.89	5
0.00,0.00	-4.30,-1.27	5
0.00,0.00	1.59,4.06	5
0.00,0.00	4.32,1.69	5
0.00,0.00	-2.50,3.52	5
0.00,0.00	4.29,0.08	5
